CP_MNAC,NSA,B1GQ,ES	109160.0 	116058.0 	111867.0 	122252.0 	115681.0 	122918.0 	119712.0 	129681.0 	122090.0 	129886.0 	126659.0 	139414.0 	130146.0 	139348.0 	135818.0 	148730.0 	140855.0 	149501.0 	145490.0 	158470.0 	153378.0 	162400.0 	158526.0 	171946.0 	166204.0 	176003.0 	171385.0 	185936.0 	178035.0 	189241.0 	183483.0 	198529.0 	191429.0 	202696.0 	196584.0 	212763.0 	204597.0 	217279.0 	210830.0 	228714.0 	220699.0 	235441.0 	227156.0 	247270.0 	239893.0 	254684.0 	245818.0 	267579.0 	257880.0 	273403.0 	262365.0 	287159.0 	270108.0 	285570.0 	272100.0 	288429.0 	261272.0 	274441.0 	262355.0 	280966.0 	260239.0 	275120.0 	263756.0 	281798.0 	260813.0 	273433.0 	261202.0 	274965.0 	255036.0 	264212.0 	255227.0 	265283.0 	248162.0 	260089.0 	252108.0 	265275.0 	249091.0 p	261926.0 p	255338.0 p	270670.0 p	256800.0 p	271769.0 p	265678.0 p	281392.0 p	265060.0 p	282943.0 p	274862.0 p	290986.0 p
CP_MNAC,NSA,B1GQ,FI	22579.0 	24853.0 	24661.0 	26463.0 	23639.0 	25495.0 	25330.0 	27596.0 	25129.0 	27611.0 	27728.0 	30270.0 	27753.0 	30117.0 	30235.0 	32277.0 	29692.0 	31821.0 	31498.0 	33912.0 	31972.0 	33869.0 	33931.0 	36489.0 	34456.0 	36369.0 	35887.0 	37725.0 	34842.0 	37605.0 	36680.0 	39162.0 	35481.0 	38042.0 	37767.0 	40279.0 	37077.0 	39707.0 	39277.0 	42416.0 	38689.0 	41346.0 	40802.0 	43550.0 	40695.0 	43132.0 	42814.0 	45973.0 	43619.0 	46760.0 	46236.0 	49969.0 	46094.0 	49309.0 	48425.0 	49883.0 	43504.0 	45513.0 	44787.0 	47225.0 	43436.0 	47373.0 	46194.0 	50097.0 	46729.0 	49682.0 	48925.0 	51533.0 	48446.0 	50447.0 	49422.0 	51478.0 	48236.0 	51531.0 	50660.0 	52911.0 	48960.0 	51843.0 	51135.0 	53536.0 	49626.0 	53074.0 	51989.0 	54822.0 	50830.0 	54175.0 	53230.0 	55827.0 
CP_MNAC,NSA,B1GQ,FR	305946.0 	307726.0 	299728.0 	311568.0 	314400.0 	315092.0 	308576.0 	320883.0 	318079.0 	326227.0 	319173.0 	336259.0 	336114.0 	339649.0 	333657.0 	349357.0 	345492.0 	349874.0 	346529.0 	366265.0 	365781.0 	369683.0 	364009.0 	385832.0 	381567.0 	385106.0 	378322.0 	399634.0 	393085.0 	397956.0 	392290.0 	410927.0 	404997.0 	405457.0 	402159.0 	424826.0 	423175.0 	427395.0 	418455.0 	441735.0 	437086.0 	445411.0 	432200.0 	457282.0 	454929.0 	462722.0 	453859.0 	481760.0 	476981.0 	484841.0 	478925.0 	504922.0 	496142.0 	503657.0 	490771.0 	505283.0 	480821.0 	483243.0 	475197.0 	499754.0 	488963.0 	499421.0 	493693.0 	516400.0 	509638.0 	515224.0 	506189.0 	528233.0 	518858.0 	520039.0 	512897.0 	535136.0 	521647.0 	529042.0 	521791.0 	542775.0 	529594.0 	533133.0 	527572.0 	549666.0 	539193.0 	542197.0 	537223.0 	562451.0 	551269.0 	556637.0 	545893.0 	571461.0 
CP_MNAC,NSA,B1GQ,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	40816.1 	44840.4 	48534.6 	46049.8 	44285.0 	49105.1 	51772.2 	49108.5 	48142.7 	51983.5 	57891.2 	53562.1 	52756.0 	57691.0 	63496.3 	58439.4 	56984.5 	62736.8 	68299.8 	62852.1 	60344.0 	67800.6 	73947.3 	68099.2 	66717.2 	73555.9 	80387.7 	73776.2 	73568.2 	80931.5 	87422.2 	80387.7 	80204.1 	87918.4 	94563.3 	84999.2 	76765.4 	83853.3 	88129.0 	82218.1 	75264.4 	81794.0 	88461.1 	82521.0 	76129.8 	83193.9 	90074.3 	83188.9 	75800.3 	82135.4 	89509.4 	83010.8 	75917.9 	82639.4 	89271.5 	81742.6 	74845.4 	81712.3 	89446.4 	82105.2 	75501.3 	82960.8 	91847.5 	83527.3 	77361.4 	85039.7 	94517.3 	86276.5 
CP_MNAC,NSA,B1GQ,HU	1254165.0 	1430548.0 	1459129.0 	1675380.0 	1603912.0 	1744710.0 	1768960.0 	1986316.0 	1971400.0 	2167884.0 	2215931.0 	2457171.0 	2350969.0 	2563282.0 	2638699.0 	2880193.0 	2562902.0 	2854692.0 	2962276.0 	3257995.0 	2943480.0 	3266051.0 	3438165.0 	3673835.0 	3402190.0 	3892703.0 	3961571.0 	4126978.0 	3955230.0 	4303575.0 	4436368.0 	4726403.0 	4170409.0 	4697354.0 	4849681.0 	5359904.0 	4750939.0 	5331901.0 	5313785.0 	5627005.0 	4864808.0 	5619567.0 	5757810.0 	6228616.0 	5269784.0 	6025334.0 	6242790.0 	6615113.0 	5755512.0 	6306995.0 	6495232.0 	7002641.0 	6308136.0 	6796319.0 	6712243.0 	7255170.0 	5971763.0 	6491849.0 	6566522.0 	7267277.0 	6000749.0 	6660748.0 	6902285.0 	7522118.0 	6247637.0 	6895184.0 	7211247.0 	7812048.0 	6432475.0 	7061562.0 	7378934.0 	7787548.0 	6663850.0 	7488524.0 	7761440.0 	8213535.0 	7217122.0 	7974459.0 	8376676.0 	8831891.0 	7523250.0 	8330766.0 	8748730.0 	9396267.0 	7685294.0 	8719563.0 	8995350.0 	9605232.0 
CP_MNAC,NSA,B1GQ,IE	: 	: 	: 	: 	: 	: 	: 	: 	15739.2 	17290.9 	17314.3 	19022.9 	18791.0 	20104.3 	20682.7 	20774.6 	21443.0 	22062.5 	23997.8 	25213.1 	25207.5 	26726.4 	27304.5 	29144.3 	29057.4 	30326.9 	30522.0 	32034.3 	32513.0 	33189.7 	34018.9 	36229.3 	34834.7 	35924.4 	35302.7 	39495.3 	37234.3 	39438.4 	38268.4 	41202.5 	40296.1 	42891.7 	41787.3 	45240.7 	45146.2 	45878.0 	46532.5 	47504.0 	49556.7 	49797.5 	47312.1 	50627.2 	48055.4 	46871.5 	46754.6 	46005.7 	43247.8 	43242.1 	41810.9 	41403.5 	41298.6 	42059.5 	42565.9 	41200.3 	41812.5 	43663.3 	44080.8 	43513.6 	42519.4 	44706.5 	44658.7 	43869.0 	43099.0 	44463.1 	47646.0 	45001.2 	44950.4 	46684.5 	51157.8 	50367.0 	61509.0 	61376.2 	64089.5 	68840.4 	64030.0 	60489.4 	68712.9 	: 
CP_MNAC,NSA,B1GQ,IT	230034.5 	244274.1 	239927.5 	270747.2 	248700.3 	259998.1 	254020.3 	280367.1 	253377.5 	272230.5 	265703.6 	298557.5 	268406.6 	284587.8 	275477.8 	307028.3 	274273.5 	291796.6 	284375.4 	321455.9 	292253.3 	308800.8 	300522.2 	337690.1 	309561.3 	326044.2 	313193.0 	350091.5 	317031.0 	337087.4 	327779.0 	363896.8 	327711.7 	346452.3 	340510.6 	376035.0 	338175.4 	363954.6 	351702.6 	394530.2 	347753.0 	374605.1 	362696.8 	404670.6 	364351.9 	389939.7 	377234.0 	416947.9 	383057.6 	404003.5 	391853.8 	430635.9 	392560.9 	415261.7 	398585.5 	425742.8 	375546.0 	392489.0 	387086.9 	417756.4 	379660.9 	401499.8 	395691.0 	427662.9 	391763.0 	412466.6 	404684.3 	428547.2 	390393.8 	405181.1 	396787.8 	420902.2 	382750.7 	400704.6 	398439.3 	422703.9 	390652.8 	403751.7 	400807.4 	426616.1 	393192.3 	411091.4 	408546.6 	432609.2 	402773.1 	418257.3 	413856.7 	437551.5 
CP_MNAC,NSA,B1GQ,LT	1549.2 	1823.0 	2224.5 	2167.8 	2004.1 	2294.2 	2772.8 	2643.1 	2447.5 	2858.7 	3205.0 	3213.2 	2839.8 	3289.2 	3484.0 	3408.9 	2828.0 	3307.5 	3298.2 	3278.4 	3037.0 	3378.0 	3427.3 	3525.9 	3204.7 	3580.7 	3654.0 	3755.1 	3338.1 	3832.7 	3988.7 	4042.6 	3710.2 	4132.3 	4334.4 	4491.5 	3932.0 	4504.7 	4760.8 	5040.3 	4391.1 	5176.2 	5576.4 	5858.6 	5040.5 	5887.0 	6456.9 	6694.8 	6030.8 	7176.1 	7834.3 	7999.4 	7167.3 	8483.3 	8741.7 	8303.9 	6395.7 	7065.6 	6825.0 	6648.5 	6285.9 	7122.5 	7336.9 	7282.3 	6908.7 	7977.4 	8352.3 	8036.9 	7483.6 	8321.3 	8963.2 	8580.3 	7708.6 	8774.5 	9524.7 	8994.3 	8191.5 	9213.1 	9899.5 	9285.9 	8312.7 	9367.1 	9999.5 	9651.2 	8527.0 	9626.8 	10368.2 	10109.0 
CP_MNAC,NSA,B1GQ,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5675.4 	5786.3 	5703.7 	6035.6 	5906.6 	5794.8 	5597.7 	6226.7 	6062.0 	6345.2 	6002.1 	6358.4 	6194.0 	6482.8 	6234.2 	6966.3 	6608.2 	6902.7 	6800.0 	7349.6 	6964.6 	7358.1 	7336.8 	8074.0 	8060.5 	8295.7 	8119.8 	8932.7 	8787.9 	9264.1 	9003.4 	9710.4 	9378.6 	9499.0 	9216.9 	9552.8 	8871.8 	8867.1 	8785.8 	9743.7 	9325.2 	10056.6 	9838.4 	10726.4 	10444.7 	10646.4 	10498.7 	11266.6 	10651.6 	10982.9 	10623.3 	11647.1 	10997.9 	11607.6 	11415.5 	12331.6 	11805.4 	11968.5 	12084.2 	13414.7 	12416.1 	12666.6 	12182.2 	13951.4 	12644.1 	12925.7 	12741.4 	: 
CP_MNAC,NSA,B1GQ,LV	937.4 	1021.9 	997.0 	1102.5 	1028.3 	1163.9 	1168.9 	1317.0 	1159.8 	1344.6 	1349.5 	1540.2 	1366.2 	1518.8 	1520.7 	1616.2 	1410.5 	1571.9 	1597.8 	1691.9 	1535.2 	1724.2 	1751.9 	1839.0 	1633.7 	1906.1 	1885.2 	2035.2 	1826.5 	2134.8 	2142.0 	2293.8 	2083.3 	2391.3 	2488.2 	2589.8 	2408.6 	2706.5 	2878.5 	3055.1 	2841.3 	3267.8 	3581.1 	3907.0 	3576.5 	4112.5 	4508.1 	4904.9 	4839.0 	5564.9 	5987.7 	6200.3 	5688.3 	6223.3 	6353.6 	6086.0 	4719.3 	4819.9 	4605.8 	4681.6 	4045.4 	4407.6 	4627.3 	4857.7 	4398.0 	5030.8 	5329.3 	5544.6 	4849.7 	5429.6 	5705.6 	5900.6 	5036.4 	5643.5 	5967.9 	6138.7 	5302.8 	5839.4 	6151.8 	6337.1 	5423.9 	6067.2 	6408.2 	6469.1 	5506.7 	6308.8 	6466.8 	6736.0 
CP_MNAC,NSA,B1GQ,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	938.7 	1047.8 	1086.3 	1064.1 	979.2 	1059.5 	1150.8 	1073.5 	1050.6 	1133.5 	1198.2 	1129.9 	1096.3 	1197.7 	1258.0 	1206.9 	1129.1 	1185.9 	1273.4 	1264.0 	1158.1 	1294.9 	1374.6 	1321.8 	1230.8 	1351.0 	1430.9 	1373.4 	1347.1 	1433.9 	1523.2 	1453.3 	1421.6 	1541.4 	1623.1 	1542.6 	1434.2 	1523.2 	1614.5 	1566.8 	1558.5 	1620.5 	1737.7 	1682.8 	1634.6 	1685.9 	1792.2 	1721.6 	1686.0 	1776.1 	1889.5 	1808.0 	1777.0 	1908.9 	2021.3 	1923.8 	1965.1 	2087.9 	2207.0 	2172.9 	2160.8 	2301.0 	2430.7 	2383.3 	2345.4 	2441.9 	2577.1 	2533.6 
CP_MNAC,NSA,B1GQ,NL	79042.0 	80628.0 	80527.0 	85144.0 	82097.0 	85220.0 	84295.0 	89352.0 	86987.0 	91058.0 	90158.0 	96758.0 	94397.0 	97244.0 	95808.0 	101866.0 	100022.0 	103361.0 	101872.0 	109583.0 	108320.0 	111942.0 	110240.0 	117559.0 	117159.0 	120045.0 	116192.0 	123300.0 	121009.0 	124643.0 	121306.0 	127543.0 	125165.0 	127431.0 	123273.0 	130802.0 	128695.0 	131761.0 	127621.0 	135862.0 	133006.0 	137160.0 	133154.0 	142289.0 	141971.0 	145443.0 	140857.0 	150941.0 	150592.0 	153456.0 	149297.0 	159935.0 	158715.0 	160919.0 	155836.0 	163693.0 	155134.0 	154360.0 	149553.0 	158493.0 	154188.0 	158901.0 	154199.0 	164224.0 	159422.0 	161778.0 	156596.0 	165133.0 	160016.0 	162664.0 	155974.0 	166510.0 	161304.0 	163735.0 	158739.0 	168970.0 	162981.0 p	165637.0 p	161756.0 p	172634.0 p	165035.0 p	169722.0 p	166337.0 p	175437.0 p	169679.0 p	174550.0 p	171444.0 p	181198.0 p
CP_MNAC,NSA,B1GQ,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	189432.4 	198065.0 	200614.4 	222505.0 	194477.3 	207393.5 	208549.9 	235509.3 	214096.2 	225401.5 	228740.2 	259068.3 	228986.4 	237306.1 	241777.7 	276848.7 	244581.9 	254724.5 	262350.5 	303552.2 	272329.1 	284635.2 	292692.2 	337116.6 	300664.7 	310786.1 	313623.2 	352247.9 	319039.9 	328122.2 	335218.7 	379469.1 	331667.5 	349664.9 	357076.3 	406888.2 	359718.5 	377668.7 	386961.5 	442464.2 	379692.1 	398384.4 	401710.6 	449604.5 	381774.9 	401975.9 	407562.3 	465528.9 	399363.0 	418051.3 	424825.1 	477464.2 	415373.6 	433925.9						
